Slime ID, Wave Number, Fitness Pool, Min Path Distance To Sheep, Total Path Distance,Sheep Distance Fitness,Parent One, Parent Two, Main Type, Secondary Type,Main Resistance Gene, Main Resistance Trait, Secondary Resistance Gene, Secondary Resistance Trait, Tower Attraction Gene, Tower Attraction Trait, Slime Optimal Distance Gene, Slime Optimal Distance Trait, Speed Gene, Speed Trait, Turn Rate Gene, Turn Rate Trait, Time Alive After Increased Alignment Strength,
167, 5, 0, 111.4389, 117.2851, 444.6859, 98,173,Basic,Blaster,0.55,0.55,0.35,0.35,-3.346201,2.085635,-0.4508382,0.3822029,0.2793814,2.520802,-0.3414056,0.3100047,0,
168, 5, 0, 109.8247, 114.9302, 451.1629, 248,186,Shock,Shock,0.55,0.55,0.35,0.35,-3.513867,2.078771,-1.173992,0.2693574,0.9290773,2.749897,-0.7745316,0.2906151,0,
169, 5, 0, 99.3089, 103.2957, 498.4603, 276,136,Blaster,Blaster,0.55,0.55,0.35,0.35,1.063273,2.755648,-2.787634,0.1220274,2.017959,3.197153,1.381104,0.4048958,0,
170, 5, 0, 111.5563, 116.0583, 444.2222, 79,249,Basic,Shock,0.55,0.55,0.35,0.35,-3.557348,2.077082,-2.902853,0.1152749,0.3636805,2.549011,-2.015221,0.2436245,0,
171, 5, 0, 128.5459, 135.2172, 385.9636, 24,221,Basic,Basic,0.55,0.55,0.35,0.35,-2.820111,2.111287,-0.4092104,0.389928,2.030292,3.202693,6.313932,0.8526923,0,
172, 5, 0, 127.8967, 133.0485, 387.9074, 226,58,Basic,Basic,0.55,0.55,0.35,0.35,0.4341298,2.556237,-2.876511,0.1167854,3.3255,3.845243,-1.390855,0.2657706,0,
173, 5, 0, 100.3419, 104.8423, 493.3791, 10,141,Basic,Basic,0.55,0.55,0.35,0.35,-0.338988,2.380618,-2.083105,0.1726679,1.54123,2.991258,3.987856,0.6098554,0,
174, 5, 0, 128.1291, 133.2375, 387.2094, 39,70,Basic,Blaster,0.55,0.55,0.35,0.35,-0.109294,2.42615,-2.282336,0.1565529,1.477058,2.964756,-0.04769478,0.3241177,0,
175, 5, 0, 115.4817, 121.0901, 429.2521, 36,256,Laser,Laser,0.55,0.55,0.35,0.35,-3.531807,2.078069,1.855667,1.118317,4.449831,4.499407,-2.315554,0.2339681,0,
176, 5, 0, 129.4092, 134.4784, 383.4086, 255,273,Laser,Basic,0.55,0.55,0.35,0.35,-7.380999,2.011424,-4.313657,0.0572695,10.3987,8.746981,-2.597273,0.225459,0,
177, 5, 0, 106.954, 111.1938, 463.1604, 189,57,Basic,Basic,0.55,0.55,0.35,0.35,-2.33649,2.141558,-0.6106056,0.3538972,1.063323,2.800661,0.4321854,0.3489416,0,
178, 5, 0, 131.6427, 137.5522, 376.9526, 249,74,Basic,Blaster,0.55,0.55,0.35,0.35,0.02531195,2.455278,3.849469,2.54403,1.063323,2.800661,0.4321854,0.3489416,0,
179, 5, 0, 130.1314, 136.0143, 381.297, 191,118,Basic,Blaster,0.55,0.55,0.35,0.35,-1.799939,2.184794,3.029872,1.846637,-0.1212546,2.392681,1.109161,0.3878926,0,
180, 5, 0, 115.3812, 120.7105, 429.6228, 215,144,Basic,Laser,0.55,0.55,0.35,0.35,-0.1915802,2.409254,-1.715132,0.2068254,-2.229185,1.863254,1.034545,0.3833656,0,
181, 5, 0, 114.6004, 119.1289, 432.5245, 241,221,Basic,Blaster,0.55,0.55,0.35,0.35,3.762109,4.681726,-0.4092104,0.389928,-3.298103,1.672158,6.313932,0.8526923,0,
182, 5, 0, 112.2502, 117.3435, 441.5004, 210,7,Laser,Basic,0.55,0.55,0.35,0.35,0.4872277,2.570861,-4.128259,0.06279724,-6.570504,1.306185,4.392374,0.6484519,0,
183, 5, 0, 130.5318, 137.0809, 380.1363, 217,78,Basic,Basic,0.55,0.55,0.35,0.35,4.599779,5.86127,-4.190432,0.06088686,0.1493826,2.478161,-0.9969261,0.28129,0,
184, 5, 0, 114.1928, 119.8438, 434.0551, 43,114,Acid,Basic,0.55,0.55,0.35,0.35,-2.468905,2.132537,-1.333544,0.2492187,7.039618,6.283154,-2.901254,0.2168426,0,
185, 5, 0, 103.6564, 108.5414, 477.7538, 21,162,Shock,Basic,0.55,0.55,0.35,0.35,0.3548415,2.53508,-0.7029396,0.3384707,0.8789361,2.731244,4.529827,0.661955,0,
186, 5, 0, 105.0371, 110.128, 471.5332, 39,283,Basic,Basic,0.55,0.55,0.35,0.35,2.027958,3.201535,0.8169653,0.6968635,-2.830974,1.750216,7.687112,1.012863,0,
187, 5, 0, 110.0963, 115.5814, 450.0601, 8,198,Ice,Basic,0.55,0.55,0.35,0.35,3.430194,4.309526,-2.506541,0.1401835,3.377702,3.873668,2.570603,0.4888757,0,
188, 5, 0, 107.1616, 112.5666, 462.2712, 201,77,Basic,Basic,0.55,0.55,0.35,0.35,2.287081,3.35871,-2.840842,0.1188619,1.92336,3.155023,-1.768188,0.252042,0,
189, 5, 0, 104.3595, 109.321, 474.5658, 19,173,Blaster,Basic,0.55,0.55,0.35,0.35,-1.597844,2.204283,-3.210887,0.09898312,-3.533676,1.635752,-0.3414056,0.3100047,0,
190, 5, 0, 103.1318, 108.3113, 480.1606, 266,72,Blaster,Basic,0.55,0.55,0.35,0.35,0.5910641,2.600551,0.5689923,0.6206468,1.754467,3.081379,5.057951,0.715574,0,
191, 5, 0, 109.1694, 114.2618, 453.8465, 256,255,Basic,Basic,0.55,0.55,0.35,0.35,2.739621,3.680514,1.644247,1.017548,7.039618,6.283154,0.6201513,0.3592844,0,
192, 5, 0, 103.5578, 107.6507, 478.2042, 273,114,Basic,Basic,0.55,0.55,0.35,0.35,-2.468905,2.132537,-1.333544,0.2492187,7.039618,6.283154,-2.901254,0.2168426,0,
193, 5, 0, 111.1891, 116.7628, 445.676, 174,63,Basic,Shock,0.55,0.55,0.35,0.35,-1.936645,2.172669,-2.374589,0.1496012,7.039618,6.283154,-1.172286,0.274227,0,
194, 5, 0, 130.5111, 136.4124, 380.196, 19,7,Basic,Basic,0.55,0.55,0.35,0.35,0.4872277,2.570861,-2.937459,0.1133198,-6.570504,1.306185,4.392374,0.6484519,0,
195, 5, 0, 103.7452, 108.3027, 477.349, 14,118,Blaster,Fire,0.55,0.55,0.35,0.35,-1.799939,2.184794,1.067432,0.7825586,-0.1212546,2.392681,1.109161,0.3878926,0,
196, 5, 0, 114.578, 119.8406, 432.6084, 65,238,Blaster,Basic,0.55,0.55,0.35,0.35,1.332095,2.860615,-3.012568,0.1091887,1.13893,2.829781,-5.707358,0.1597875,0,
197, 5, 0, 117.8184, 123.7458, 420.8102, 5,173,Blaster,Ice,0.55,0.55,0.35,0.35,-2.820111,2.111287,-0.4508382,0.3822029,0.2793814,2.520802,-0.2921439,0.3123161,0,
198, 5, 0, 112.86, 119.0509, 439.1358, 64,117,Basic,Basic,0.55,0.55,0.35,0.35,-3.160565,2.093933,-0.9383379,0.3020232,6.228982,5.693017,3.137562,0.5345491,0,
199, 5, 0, 103.3856, 107.4783, 478.9933, 142,129,Basic,Blaster,0.55,0.55,0.35,0.35,-1.936645,2.172669,-2.374589,0.1496012,7.039618,6.283154,-1.172286,0.274227,0,
200, 5, 0, 95.14994, 99.38435, 520.0211, 120,256,Blaster,Ice,0.55,0.55,0.35,0.35,-2.626161,2.122564,1.855667,1.118317,4.449831,4.499407,-2.315554,0.2339681,0,
201, 5, 0, 130.3047, 135.4396, 380.7937, 198,195,Basic,Laser,0.55,0.55,0.35,0.35,2.374541,3.416004,-0.7583025,0.3295343,4.81516,4.730042,4.905912,0.6998637,0,
202, 5, 0, 116.3531, 120.9733, 426.0647, 144,109,Basic,Shock,0.55,0.55,0.35,0.35,-0.8464386,2.296334,-1.037856,0.2877845,0.9082322,2.742122,2.342216,0.4715141,0,
203, 5, 0, 130.8807, 136.7599, 379.1306, 148,85,Basic,Basic,0.55,0.55,0.35,0.35,0.4296703,2.555026,2.175766,1.287432,4.871274,4.766199,-3.31552,0.2059884,0,
204, 5, 0, 129.9157, 136.857, 381.9252, 209,186,Shock,Fire,0.55,0.55,0.35,0.35,0.9216049,2.705432,-0.1434597,0.4428855,0.9290773,2.749897,-0.7745316,0.2906151,0,
205, 5, 0, 115.308, 120.2626, 429.893, 179,60,Ice,Basic,0.55,0.55,0.35,0.35,2.389137,3.425784,1.869164,1.125038,2.017959,3.197153,-1.961736,0.2454099,0,
206, 5, 0, 97.58082, 102.1153, 507.1981, 68,180,Laser,Basic,0.55,0.55,0.35,0.35,1.479158,2.923856,2.964851,1.79819,7.193353,6.397057,-0.8604666,0.2869623,0,
207, 5, 0, 120.3643, 125.7756, 411.9828, 14,226,Basic,Basic,0.55,0.55,0.35,0.35,2.917798,3.825665,-0.7277766,0.3344331,1.761063,3.084218,-0.5522014,0.300361,0,
208, 5, 0, 111.5981, 116.7878, 444.0573, 84,140,Basic,Blaster,0.55,0.55,0.35,0.35,2.684513,3.637834,1.869164,1.125038,-1.907222,1.930004,3.273795,0.5460695,0,
209, 5, 0, 115.2152, 120.4702, 430.2365, 196,293,Blaster,Shock,0.55,0.55,0.35,0.35,-0.3297133,2.38236,1.279531,0.8625573,3.620587,4.008466,-1.441224,0.2638752,0,
210, 5, 0, 111.5173, 117.3446, 444.3762, 169,28,Blaster,Basic,0.55,0.55,0.35,0.35,0.4296703,2.555026,0.03033164,0.4811574,-4.093738,1.55654,0.7516641,0.3667343,0,
211, 5, 0, 113.6233, 118.9638, 436.2116, 33,216,Blaster,Ice,0.55,0.55,0.35,0.35,-1.597844,2.204283,6.538935,5.669622,1.775817,3.090578,-1.184512,0.2737439,0,
212, 5, 0, 99.68535, 104.3487, 496.5966, 257,112,Shock,Basic,0.55,0.55,0.35,0.35,4.707367,6.040185,-2.083105,0.1726679,-2.869688,1.743438,4.719831,0.680934,0,
213, 5, 0, 110.3791, 115.4786, 448.9172, 6,113,Shock,Blaster,0.55,0.55,0.35,0.35,-0.9709224,2.278651,-3.012568,0.1091887,-0.08751413,2.403099,-2.015221,0.2436245,0,
214, 5, 0, 110.8818, 115.2764, 446.9001, 189,230,Blaster,Basic,0.55,0.55,0.35,0.35,2.338627,3.392207,0.03033164,0.4811574,1.477058,2.964756,2.603796,0.4914485,0,
215, 5, 0, 112.2256, 116.6757, 441.5961, 117,252,Basic,Acid,0.55,0.55,0.35,0.35,0.7878613,2.661008,-1.131773,0.2749458,-1.901861,1.931154,-4.04127,0.1892277,0,
216, 5, 0, 130.1569, 135.9922, 381.2227, 108,150,Basic,Basic,0.55,0.55,0.35,0.35,2.739621,3.680514,-1.131773,0.2749458,1.477058,2.964756,-1.321632,0.2684078,0,
217, 5, 0, 130.095, 135.8873, 381.4027, 11,195,Basic,Blaster,0.55,0.55,0.35,0.35,-0.338988,2.380618,-0.9624066,0.2985182,2.030292,3.202693,4.905912,0.6998637,0,
218, 5, 0, 115.5259, 121.1879, 429.0892, 41,85,Basic,Basic,0.55,0.55,0.35,0.35,1.716028,3.035206,2.175766,1.287432,4.871274,4.766199,1.381104,0.4048958,0,
219, 5, 0, 116.3001, 120.9676, 426.2571, 204,23,Basic,Basic,0.55,0.55,0.35,0.35,-3.653614,2.07347,-0.5086322,0.3717211,6.211721,5.680692,-3.32809,0.2056744,0,
220, 5, 0, 106.0195, 110.8708, 467.2047, 277,286,Laser,Blaster,0.55,0.55,0.35,0.35,-1.005596,2.273915,-0.3775414,0.395905,10.351,8.714182,-6.910151,0.1446255,0,
221, 5, 0, 128.585, 134.6346, 385.8471, 21,11,Basic,Basic,0.55,0.55,0.35,0.35,5.707054,8.028348,-2.898373,0.1155304,-1.004477,2.143036,-1.189519,0.2735464,0,
222, 5, 0, 113.2694, 118.4253, 437.5624, 279,55,Basic,Blaster,0.55,0.55,0.35,0.35,-1.61034,2.203021,-0.5086322,0.3717211,4.818046,4.731897,-0.7527435,0.2915512,0,
223, 5, 0, 110.276, 115.275, 449.3332, 256,118,Blaster,Basic,0.55,0.55,0.35,0.35,-1.799939,2.184794,1.187501,0.826974,-0.1212546,2.392681,1.109161,0.3878926,0,
224, 5, 0, 113.8444, 118.4181, 435.3718, 31,85,Basic,Basic,0.55,0.55,0.35,0.35,-1.115756,2.259387,2.175766,1.287432,4.871274,4.766199,-3.31552,0.2059884,0,
225, 5, 0, 114.2981, 119.6236, 433.6584, 146,200,Basic,Fire,0.55,0.55,0.35,0.35,3.834794,4.769981,5.510988,4.391762,5.105937,4.919432,-3.31552,0.2059884,0,
226, 5, 0, 128.4557, 135.2428, 386.2324, 180,269,Shock,Acid,0.55,0.55,0.35,0.35,-0.8464386,2.296334,-0.7029396,0.3384707,0.8789361,2.731244,4.87709,0.6969099,0,
227, 5, 0, 111.3126, 116.8169, 445.1861, 189,276,Blaster,Acid,0.55,0.55,0.35,0.35,-2.33649,2.141558,2.411727,1.425663,3.45142,3.914139,0.6791859,0.3626067,0,
228, 5, 0, 98.63223, 104.1265, 501.8457, 253,180,Laser,Fire,0.55,0.55,0.35,0.35,1.479158,2.923856,2.964851,1.79819,7.039618,6.283154,4.339077,0.6432683,0,
229, 5, 0, 105.1135, 109.9627, 471.1937, 37,266,Basic,Shock,0.55,0.55,0.35,0.35,0.4296703,2.555026,-0.531346,0.3676777,1.242586,2.870331,-0.7853881,0.2901501,0,
230, 5, 0, 93.75902, 98.44453, 527.6542, 100,98,Blaster,Basic,0.55,0.55,0.35,0.35,0.787255,2.660813,0.2413127,0.5318418,5.637054,5.277591,-3.613472,0.1987759,0,
231, 5, 0, 112.3806, 116.833, 440.9925, 269,231,Shock,Shock,0.55,0.55,0.35,0.35,-0.8464386,2.296334,-2.4821,0.1418827,0.8789361,2.731244,-0.4447786,0.3052257,0,
232, 5, 0, 104.0519, 109.1915, 475.9554, 195,196,Basic,Laser,0.55,0.55,0.35,0.35,-0.5556695,2.342071,-0.9624066,0.2985182,3.479418,3.929611,-0.2304453,0.3152426,0,
233, 5, 0, 130.2022, 136.2749, 381.0911, 118,227,Basic,Blaster,0.55,0.55,0.35,0.35,-0.109294,2.42615,-5.572817,0.03059596,2.525767,3.434235,2.465104,0.480782,0,
234, 5, 0, 105.2253, 109.5044, 470.6979, 126,22,Basic,Basic,0.55,0.55,0.35,0.35,2.234989,3.325629,-2.876511,0.1167854,3.735483,4.073679,-2.315554,0.2339681,0,
235, 5, 0, 111.203, 115.6246, 445.6211, 31,11,Basic,Blaster,0.55,0.55,0.35,0.35,2.292589,3.362252,-3.189027,0.1000601,-1.004477,2.143036,-1.189519,0.2735464,0,
236, 5, 0, 126.9503, 132.8354, 390.7768, 178,136,Basic,Basic,0.55,0.55,0.35,0.35,1.063273,2.755648,-0.8474786,0.3156173,2.017959,3.197153,-2.891958,0.2170977,0,
237, 5, 0, 129.7485, 136.6067, 382.4135, 174,173,Blaster,Shock,0.55,0.55,0.35,0.35,-2.820111,2.111287,1.673973,1.031214,-0.8684562,2.17869,-0.3414056,0.3100047,0,
238, 5, 0, 111.8573, 117.0722, 443.0372, 121,250,Laser,Basic,0.55,0.55,0.35,0.35,-0.109294,2.42615,-7.005059,0.01497396,1.13893,2.829781,-1.321632,0.2684078,0,
239, 5, 0, 98.59444, 103.004, 502.0361, 63,5,Blaster,Basic,0.55,0.55,0.35,0.35,-2.820111,2.111287,-3.189027,0.1000601,1.595561,3.013919,-0.3414056,0.3100047,0,
240, 5, 0, 111.2494, 115.6759, 445.4366, 179,226,Ice,Basic,0.55,0.55,0.35,0.35,2.917798,3.825665,-0.7277766,0.3344331,1.761063,3.084218,-0.5522014,0.300361,0,
241, 5, 0, 115.7957, 121.1968, 428.0981, 246,262,Basic,Basic,0.55,0.55,0.35,0.35,1.670827,3.013009,-2.374589,0.1496012,-0.9155705,2.166229,2.630355,0.4935162,0,
242, 5, 0, 129.665, 134.6947, 382.6579, 273,98,Basic,Basic,0.55,0.55,0.35,0.35,0.787255,2.660813,0.2413127,0.5318418,3.735483,4.073679,-3.613472,0.1987759,0,
243, 5, 0, 111.196, 116.2625, 445.6487, 285,142,Ice,Blaster,0.55,0.55,0.35,0.35,-1.365665,2.229198,0.1944496,0.5201654,2.017959,3.197153,1.381104,0.4048958,0,
244, 5, 0, 132.9008, 139.0705, 373.4107, 180,120,Laser,Ice,0.55,0.55,0.35,0.35,0.3548415,2.53508,2.964851,1.79819,0.07170081,2.453174,-2.476597,0.2290407,0,
245, 5, 0, 113.736, 118.4629, 435.7831, 256,180,Basic,Basic,0.55,0.55,0.35,0.35,1.479158,2.923856,2.964851,1.79819,4.449831,4.499407,-2.315554,0.2339681,0,
246, 5, 0, 111.7051, 117.1804, 443.6357, 276,192,Basic,Acid,0.55,0.55,0.35,0.35,-0.556386,2.34195,-0.5086322,0.3717211,1.543473,2.992189,-0.7527435,0.2915512,0,
247, 5, 0, 124.3078, 131.3331, 399.0176, 65,188,Basic,Basic,0.55,0.55,0.35,0.35,-3.183928,2.092846,-1.543227,0.2249713,7.039618,6.283154,-2.358129,0.2326488,0,
248, 5, 0, 106.0074, 110.9769, 467.2575, 207,21,Shock,Basic,0.55,0.55,0.35,0.35,-5.19979,2.033967,-5.84193,0.02675433,2.030292,3.202693,2.322207,0.4700214,0,
249, 5, 0, 92.47121, 97.6149, 534.9241, 254,273,Ice,Fire,0.55,0.55,0.35,0.35,-7.380999,2.011424,-4.313657,0.0572695,10.3347,8.702951,-2.597273,0.225459,0,
250, 5, 0, 110.6587, 115.9084, 447.793, 9,16,Blaster,Basic,0.55,0.55,0.35,0.35,0.4455065,2.55934,0.1124783,0.5003223,0.5290959,2.605661,1.215411,0.3944413,0,
251, 5, 0, 93.88814, 98.41584, 526.9363, 180,16,Blaster,Blaster,0.55,0.55,0.35,0.35,1.075787,2.760247,0.5931963,0.6277293,-0.1585583,2.381241,1.215411,0.3944413,0,
252, 5, 0, 109.396, 115.7142, 452.9151, 257,194,Basic,Basic,0.55,0.55,0.35,0.35,-6.279729,2.019806,-1.115445,0.2771372,-1.178518,2.098825,-1.294423,0.2694548,0,
253, 5, 0, 107.6818, 112.1807, 460.0586, 38,55,Basic,Basic,0.55,0.55,0.35,0.35,-0.3297133,2.38236,-0.7688981,0.3278503,2.017959,3.197153,-0.7527435,0.2915512,0,
254, 5, 0, 90.57105, 94.79847, 546.0241, 9,279,Blaster,Blaster,0.55,0.55,0.35,0.35,-0.8599999,2.294355,-0.7277766,0.3344331,4.818046,4.731897,0.4321854,0.3489416,0,
255, 5, 0, 123.6771, 129.441, 401.0359, 238,10,Basic,Basic,0.55,0.55,0.35,0.35,1.332095,2.860615,-3.177673,0.100624,4.31213,4.414686,0.6671646,0.3619273,0,
256, 5, 0, 111.1234, 115.5846, 445.9371, 255,118,Basic,Blaster,0.55,0.55,0.35,0.35,-1.799939,2.184794,2.093605,1.242051,-0.1212546,2.392681,1.109161,0.3878926,0,
257, 5, 0, 111.2861, 115.6538, 445.2912, 192,17,Basic,Blaster,0.55,0.55,0.35,0.35,1.919686,3.141108,-3.872488,0.07130317,-1.643335,1.988204,0.01581417,0.3272755,0,
258, 5, 0, 128.547, 134.5352, 385.9604, 49,48,Basic,Ice,0.55,0.55,0.35,0.35,-2.647652,2.121261,0.366604,0.5642849,-1.907222,1.930004,3.686551,0.5822506,0,
259, 5, 0, 131.3951, 136.7288, 377.6575, 38,111,Basic,Basic,0.55,0.55,0.35,0.35,5.702964,8.018997,1.503553,0.9550281,3.620587,4.008466,1.381104,0.4048958,0,
260, 5, 0, 111.3322, 116.6147, 445.1084, 180,90,Laser,Laser,0.55,0.55,0.35,0.35,-0.109294,2.42615,-2.282336,0.1565529,2.525767,3.434235,4.339077,0.6432683,0,
261, 5, 0, 127.1745, 132.797, 390.0932, 35,58,Shock,Shock,0.55,0.55,0.35,0.35,0.4341298,2.556237,-2.876511,0.1167854,0.8756568,2.73003,-2.76818,0.2205444,0,
262, 5, 0, 109.3788, 115.7431, 452.9854, 279,54,Basic,Basic,0.55,0.55,0.35,0.35,-0.338988,2.380618,1.543175,0.9722788,2.030292,3.202693,0.4321854,0.3489416,0,
263, 5, 0, 117.0936, 123.6008, 423.3931, 179,274,Ice,Basic,0.55,0.55,0.35,0.35,3.378376,4.255787,-3.317468,0.09389459,1.429047,2.945114,4.339077,0.6432683,0,
264, 5, 0, 89.93172, 94.11891, 549.8632, 276,279,Blaster,Blaster,0.55,0.55,0.35,0.35,1.523745,2.943897,2.411727,1.425663,4.818046,4.731897,0.4321854,0.3489416,0,
265, 5, 0, 93.97237, 97.82384, 526.4689, 216,188,Blaster,Basic,0.55,0.55,0.35,0.35,-1.936645,2.172669,-1.543227,0.2249713,7.039618,6.283154,-2.358129,0.2326488,0,
266, 5, 0, 111.3888, 116.6243, 444.8841, 116,103,Blaster,Basic,0.55,0.55,0.35,0.35,0.787255,2.660813,-3.653761,0.07947802,-1.112139,2.115502,1.994308,0.4462054,0,
267, 5, 0, 125.9956, 131.7408, 393.7146, 134,227,Laser,Basic,0.55,0.55,0.35,0.35,-0.109294,2.42615,1.460511,0.9365991,2.525767,3.434235,-0.04769478,0.3241177,0,
268, 5, 0, 110.3789, 114.7481, 448.9181, 39,47,Basic,Blaster,0.55,0.55,0.35,0.35,-2.820111,2.111287,-4.305638,0.05749828,1.477058,2.964756,4.339077,0.6432683,0,
269, 5, 0, 113.6511, 118.2654, 436.1055, 95,233,Basic,Blaster,0.55,0.55,0.35,0.35,1.875311,3.117188,0.3218114,0.5524779,4.960992,4.824402,-2.679839,0.2230619,0,
270, 5, 0, 130.3139, 136.7938, 380.7668, 140,35,Basic,Blaster,0.55,0.55,0.35,0.35,3.762109,4.681726,-1.244125,0.2603174,3.497647,3.939714,0.7118492,0.3644601,0,
271, 5, 0, 127.1524, 133.3638, 390.1606, 39,179,Basic,Basic,0.55,0.55,0.35,0.35,-1.20452,2.248239,-0.7277766,0.3344331,1.761063,3.084218,4.938972,0.7032615,0,
272, 5, 0, 104.5533, 109.6449, 473.6943, 85,4,Laser,Basic,0.55,0.55,0.35,0.35,-1.472986,2.217328,-0.8679081,0.3125101,6.146517,5.634238,1.330551,0.4016747,0,
273, 5, 0, 106.3529, 110.4471, 465.7536, 25,72,Basic,Blaster,0.55,0.55,0.35,0.35,0.5910641,2.600551,0.5689923,0.6206468,1.754467,3.081379,5.057951,0.715574,0,
274, 5, 0, 106.6725, 112.2983, 464.371, 114,100,Basic,Blaster,0.55,0.55,0.35,0.35,-2.468905,2.132537,-0.4508382,0.3822029,3.735483,4.073679,-2.901254,0.2168426,0,
275, 5, 0, 133.8823, 139.2625, 370.6936, 212,247,Basic,Basic,0.55,0.55,0.35,0.35,1.725229,3.039781,-0.7986121,0.3231716,-5.304282,1.416251,-1.172286,0.274227,0,
276, 5, 0, 98.8076, 103.3936, 500.9638, 10,231,Basic,Ice,0.55,0.55,0.35,0.35,-1.597844,2.204283,-2.4821,0.1418827,9.009363,7.753031,-2.824448,0.218966,0,
277, 5, 0, 128.4212, 133.3577, 386.3355, 64,229,Acid,Basic,0.55,0.55,0.35,0.35,3.349248,4.226076,-1.152722,0.2721589,0.3612821,2.548203,-2.361808,0.2325354,0,
278, 5, 0, 111.728, 116.6789, 443.5457, 267,4,Blaster,Basic,0.55,0.55,0.35,0.35,-1.20452,2.248239,-1.375152,0.2442128,1.775817,3.090578,1.330551,0.4016747,0,
279, 5, 0, 134.0722, 139.569, 370.1725, 7,107,Basic,Basic,0.55,0.55,0.35,0.35,1.670827,3.013009,5.569754,4.464257,-0.9155705,2.166229,-3.32809,0.2056744,0,
280, 5, 0, 116.8355, 121.529, 424.3204, 46,194,Basic,Basic,0.55,0.55,0.35,0.35,-0.5728572,2.339184,-1.515677,0.2280206,-1.178518,2.098825,-0.5755852,0.2993156,0,
281, 5, 0, 125.9552, 130.9903, 393.8397, 198,202,Basic,Blaster,0.55,0.55,0.35,0.35,-5.19979,2.033967,4.245948,2.937945,3.377702,3.873668,-0.7527435,0.2915512,0,
282, 5, 0, 128.4651, 133.6405, 386.2045, 266,41,Blaster,Shock,0.55,0.55,0.35,0.35,1.716028,3.035206,3.881901,2.574911,0.3229988,2.535342,-0.5578513,0.300108,0,
283, 5, 0, 129.0777, 135.045, 384.3857, 251,128,Basic,Basic,0.55,0.55,0.35,0.35,1.058842,2.754026,-2.391434,0.148365,-2.065415,1.896636,5.965296,0.8134575,0,
284, 5, 0, 128.1106, 133.4432, 387.2648, 238,215,Basic,Shock,0.55,0.55,0.35,0.35,2.543643,3.533274,-0.3827806,0.3949102,2.069397,3.220329,4.339077,0.6432683,0,
285, 5, 0, 112.1544, 116.6058, 441.8741, 187,180,Laser,Basic,0.55,0.55,0.35,0.35,2.720377,3.665494,2.964851,1.79819,1.477058,2.964756,-0.04769478,0.3241177,0,
286, 5, 0, 124.1203, 129.7767, 399.6153, 262,153,Basic,Basic,0.55,0.55,0.35,0.35,-0.109294,2.42615,-2.419391,0.1463357,2.525767,3.434235,-0.04769478,0.3241177,0,
287, 5, 0, 129.9758, 136.0838, 381.7498, 184,245,Basic,Fire,0.55,0.55,0.35,0.35,0.4063146,2.548724,-2.840842,0.1188619,3.635428,4.016838,0.9055068,0.3756754,0,
288, 5, 0, 113.7174, 118.9172, 435.8536, 134,225,Laser,Basic,0.55,0.55,0.35,0.35,0.4296703,2.555026,1.14595,0.81135,-0.9155705,2.166229,2.015972,0.4477414,0,
289, 5, 0, 110.3986, 115.8554, 448.8388, 150,81,Basic,Fire,0.55,0.55,0.35,0.35,2.623295,3.591604,-1.832543,0.1952634,9.069649,7.79749,-2.901254,0.2168426,0,
290, 5, 0, 113.3491, 119.3286, 437.2575, 232,268,Acid,Shock,0.55,0.55,0.35,0.35,-1.20452,2.248239,-1.798592,0.19854,2.294401,3.323923,1.981516,0.4453009,0,
291, 5, 0, 105.1569, 109.3319, 471.0008, 5,231,Blaster,Shock,0.55,0.55,0.35,0.35,-2.408606,2.136572,-3.720208,0.07690082,9.009363,7.753031,-0.3414056,0.3100047,0,
292, 5, 0, 98.78132, 103.4563, 501.0958, 240,114,Basic,Blaster,0.55,0.55,0.35,0.35,-2.468905,2.132537,-1.333544,0.2492187,7.430262,6.573417,-2.901254,0.2168426,0,
293, 5, 0, 129.9366, 136.0648, 381.8641, 11,171,Basic,Blaster,0.55,0.55,0.35,0.35,-6.099298,2.021674,-3.670025,0.07883941,1.788798,3.096186,2.543927,0.4868172,0,
294, 5, 0, 109.6482, 114.7365, 451.8826, 202,22,Basic,Blaster,0.55,0.55,0.35,0.35,2.234989,3.325629,-0.1789552,0.4354339,3.735483,4.073679,-2.315554,0.2339681,0,
295, 5, 0, 110.0153, 115.4595, 450.3885, 120,136,Blaster,Ice,0.55,0.55,0.35,0.35,1.063273,2.755648,0.6552189,0.6462233,2.017959,3.197153,-2.891958,0.2170977,0,
296, 5, 0, 111.746, 117.0029, 443.4746, 45,215,Blaster,Basic,0.55,0.55,0.35,0.35,-0.1915802,2.409254,-0.3827806,0.3949102,0.8117498,2.706508,4.339077,0.6432683,0,
297, 5, 0, 105.0379, 109.1836, 471.5297, 267,64,Blaster,Basic,0.55,0.55,0.35,0.35,-3.945023,2.063534,4.811296,3.55637,7.039618,6.283154,-3.547249,0.2003378,0,
298, 5, 0, 110.285, 110.285, 449.2968, 60,144,Basic,Basic,0.55,0.55,0.35,0.35,0.4296703,2.555026,-0.7657565,0.3283487,2.017959,3.197153,-0.6677862,0.2952406,0,
299, 5, 0, 130.6809, 130.6809, 379.7058, 180,283,Basic,Basic,0.55,0.55,0.35,0.35,-1.234925,2.24453,0.8169653,0.6968635,0.8117498,2.706508,9.867524,1.267826,0,
0, 6, 0, 136.3224, 142.6734, 364.1067, 134,254,Basic,Blaster,0.55,0.55,0.35,0.35,5.146224,6.839602,-0.7277766,0.3344331,4.818046,4.731897,0.4321854,0.3489416,0,
